run_id,method,map_id,workload,n_agents,seed,selector_seed,event_delay,guidance_scale,horizon,completed,throughput,post_shift_completed_100,post_shift_throughput_100,post_shift_wait_rate_100,stale_fraction_auc,version_lag_auc,repair_event_count,repair_rebind_count,unique_field_build_count,new_task_rebind_count,new_task_unique_field_build_count,guidance_generation_seconds,exposure_seconds,repair_field_build_seconds,new_task_field_build_seconds,executor_seconds,wall_time_seconds,collision_count,deadlocked,trace_hash,task_tape_hash
c01046be3fb95f30,lazy_0,two_corridor,abrupt,24,205,0,0,2.0,400,145,0.3625,33,0.33,0.12666666666666668,0.33511586452762926,0.33511586452762926,1,0,0,145,93,0.000104209,0.000171667,0.0,0.009876833000000005,0.019652502999999988,0.032271459,0,False,53aafccd317de7d3,16841bdd28418ffb
cd3854577dacb73d,random_10,two_corridor,abrupt,24,205,1701,0,2.0,400,146,0.365,59,0.59,0.12458333333333334,0.11207664884135472,0.11207664884135472,1,3,3,145,93,0.000585042,0.000171625,0.000320292,0.009937709000000001,0.019388667999999987,0.032884292,0,False,a9d100db7d3de8e3,16841bdd28418ffb
fca691604d9c6c68,random_10,two_corridor,abrupt,24,205,2903,0,2.0,400,134,0.335,44,0.44,0.12458333333333334,0.14505347593582887,0.14505347593582887,1,3,3,133,92,0.000112958,0.000175209,0.00036320899999999997,0.009754581000000003,0.019403165999999993,0.032309209,0,False,291d454049c7edb5,16841bdd28418ffb
275011954ec8f646,random_10,two_corridor,abrupt,24,205,4307,0,2.0,400,76,0.19,17,0.17,0.14625,0.3725490196078431,0.3725490196078431,1,3,3,76,57,0.000104208,0.000171042,0.000321833,0.0060669159999999995,0.01901858799999999,0.028091875,0,False,738279bbb4c50d14,16841bdd28418ffb
f1dab52d86611f2e,random_25,two_corridor,abrupt,24,205,1701,0,2.0,400,126,0.315,33,0.33,0.16875,0.1532976827094474,0.1532976827094474,1,6,6,126,88,0.000103208,0.000171375,0.000627375,0.009340379,0.01973239800000001,0.032471625,0,False,c5be7541fb7f98b9,16841bdd28418ffb
7d79c4bdbe909a23,random_25,two_corridor,abrupt,24,205,2903,0,2.0,400,109,0.2725,41,0.41,0.12375,0.1822638146167558,0.1822638146167558,1,6,6,109,81,0.00010675,0.000172666,0.000678167,0.008652624000000001,0.019425449999999997,0.031509084,0,False,03d252bf509e71cc,16841bdd28418ffb
442f3f3e08d26fcb,random_25,two_corridor,abrupt,24,205,4307,0,2.0,400,130,0.325,31,0.31,0.15833333333333333,0.09581105169340465,0.09581105169340465,1,6,6,129,88,0.000104916,0.000170583,0.0006370000000000001,0.00953433,0.019634498000000018,0.032596917,0,False,6c40522d374a2cde,16841bdd28418ffb
f7ad80d817196cb1,top_10,two_corridor,abrupt,24,205,0,0,2.0,400,116,0.29,35,0.35,0.13083333333333333,0.47370766488413546,0.47370766488413546,1,3,3,116,83,0.000102958,0.000182708,0.000319833,0.008826544999999998,0.018857780999999987,0.03072075,0,False,e0787fbd617aadbe,16841bdd28418ffb
0dbe36dbba935d13,top_25,two_corridor,abrupt,24,205,0,0,2.0,400,113,0.2825,25,0.25,0.145,0.1089572192513369,0.1089572192513369,1,6,6,112,82,0.000102584,0.000171875,0.000635709,0.008717459000000002,0.01976157999999999,0.031923708,0,False,9836c0e1649a34c0,16841bdd28418ffb
7ad09ea2dfef6692,repair_all,two_corridor,abrupt,24,205,0,0,2.0,400,116,0.29,34,0.34,0.19166666666666668,0.0,0.0,1,24,22,116,83,0.000101625,0.000173125,0.002316294,0.008936666000000001,0.019976957999999993,0.034145666,0,False,257f877d71c9f972,16841bdd28418ffb
c9dd616248091bad,no_update,two_corridor,abrupt,24,206,0,0,2.0,400,81,0.2025,21,0.21,0.18291666666666667,0.0,0.0,0,0,0,80,62,0.0,0.0,0.0,0.006592672000000002,0.019566,0.028585666,0,False,000c15e242438865,09e2fc4210499fc2
2abde0e9f9c9158d,lazy_0,two_corridor,abrupt,24,206,0,0,2.0,400,120,0.3,37,0.37,0.16666666666666666,0.2924603174603175,0.2924603174603175,1,0,0,120,86,0.000108083,0.000205917,0.0,0.009096212999999997,0.019466087999999982,0.031323333,0,False,a5da13a92bda5025,09e2fc4210499fc2
82d2e2d17a7ea839,random_10,two_corridor,abrupt,24,206,1701,0,2.0,400,75,0.1875,26,0.26,0.16,0.5513888888888889,0.5513888888888889,1,3,3,74,61,9.7916e-05,0.000205042,0.000320959,0.0064448749999999975,0.019104545,0.028640084,0,False,4dbbec4a3795b39b,09e2fc4210499fc2
a8da0c5ed6b3a468,random_10,two_corridor,abrupt,24,206,2903,0,2.0,400,127,0.3175,41,0.41,0.10875,0.3376984126984127,0.3376984126984127,1,3,3,127,82,0.000103792,0.000211125,0.000327333,0.008737126,0.019462076999999987,0.031349833,0,False,17ca2ff633ef6b1c,09e2fc4210499fc2
ca7344c574a3d40e,random_10,two_corridor,abrupt,24,206,4307,0,2.0,400,158,0.395,52,0.52,0.14625,0.17182539682539683,0.17182539682539683,1,3,3,158,99,0.000105708,0.000207666,0.000321959,0.010576749999999994,0.019634205999999994,0.033402375,0,False,c3e9e846c75b38a2,09e2fc4210499fc2
fb7c005a547b2b85,random_25,two_corridor,abrupt,24,206,1701,0,2.0,400,146,0.365,39,0.39,0.14666666666666667,0.291468253968254,0.291468253968254,1,6,6,145,94,0.000241834,0.00020575,0.000637209,0.009992749,0.019664715000000003,0.033294959,0,False,eebe37dc05c0458c,09e2fc4210499fc2
31ab33a9d64785bd,random_25,two_corridor,abrupt,24,206,2903,0,2.0,400,136,0.34,59,0.59,0.14,0.17817460317460315,0.17817460317460315,1,6,6,136,89,0.000106042,0.000218333,0.000637249,0.009427864,0.019465376999999992,0.032432709,0,False,00e174a72db09a80,09e2fc4210499fc2
