run_id,method,map_id,workload,n_agents,seed,selector_seed,horizon,completed,throughput,post_shift_completed_100,post_shift_throughput_100,post_shift_wait_rate_100,stale_fraction_auc,version_lag_auc,repair_event_count,repair_rebind_count,unique_field_build_count,new_task_rebind_count,new_task_unique_field_build_count,guidance_generation_seconds,exposure_seconds,repair_field_build_seconds,new_task_field_build_seconds,executor_seconds,wall_time_seconds,collision_count,deadlocked,trace_hash,task_tape_hash
1cc9fa48994f6452,lazy_0,two_corridor,abrupt,24,100,0,300,101,0.33666666666666667,63,0.63,0.13583333333333333,0.15713507625272333,0.15713507625272333,1,0,0,100,64,0.000135541,0.0001765,0.0,0.006861378999999998,0.014676044000000004,0.023791167,0,False,82207f971a6d1877,ffd85dfa12535970
58397499e02ed912,random_25,two_corridor,abrupt,24,100,1701,300,64,0.21333333333333335,49,0.49,0.15208333333333332,0.11138344226579522,0.11138344226579522,1,6,6,64,50,0.000112959,0.000167208,0.0006368340000000001,0.005354498,0.014919659000000005,0.023170542,0,False,ab4cecfb4c7647d6,ffd85dfa12535970
d9d3cb47ecdd8c82,random_25,two_corridor,abrupt,24,100,2903,300,75,0.25,43,0.43,0.16083333333333333,0.0920479302832244,0.0920479302832244,1,6,6,74,53,0.000106709,0.000180292,0.000659709,0.006767083,0.016424297999999997,0.028312542,0,False,e0e4917eed8bf22c,ffd85dfa12535970
d6d10f7bb58ed393,random_25,two_corridor,abrupt,24,100,4307,300,60,0.2,38,0.38,0.16375,0.11655773420479303,0.11655773420479303,1,6,6,60,45,0.000118125,0.000165917,0.00063279,0.004781624999999999,0.014845960000000005,0.02245,0,False,2fbf1dccbd20a21b,ffd85dfa12535970
0cda065ced0045b8,top_25,two_corridor,abrupt,24,100,0,300,66,0.22,52,0.52,0.17333333333333334,0.0988562091503268,0.0988562091503268,1,6,5,66,51,0.000106958,0.000171083,0.00054225,0.005526622,0.015095337999999996,0.023473459,0,False,b8636e8e7eb01327,ffd85dfa12535970
6649e77efb96c7a2,repair_all,two_corridor,abrupt,24,100,0,300,50,0.16666666666666666,33,0.33,0.17083333333333334,0.0,0.0,1,21,20,50,42,0.000116625,0.000167542,0.00211729,0.004612412,0.014537497000000002,0.023560959,0,False,5cbcf386d521524b,ffd85dfa12535970
675103f8eb8550c5,lazy_0,two_corridor,abrupt,24,101,0,300,103,0.3433333333333333,48,0.48,0.16208333333333333,0.14953703703703705,0.14953703703703705,1,0,0,103,71,0.000120584,0.000194625,0.0,0.007710702999999999,0.015539830000000004,0.025554625,0,False,9cbb0626d490deaa,a28da83d31a043fa
6d2919f1105940c5,random_25,two_corridor,abrupt,24,101,1701,300,129,0.43,55,0.55,0.16083333333333333,0.08333333333333333,0.08333333333333333,1,6,6,128,87,0.00010575,0.000196833,0.000650459,0.009263926000000002,0.015062910000000013,0.027293875,0,False,5cefc876a06eaac2,a28da83d31a043fa
97df87be79a0fa78,random_25,two_corridor,abrupt,24,101,2903,300,111,0.37,45,0.45,0.15583333333333332,0.08564814814814814,0.08564814814814814,1,6,6,111,75,0.000241834,0.00019225,0.000633833,0.007956204,0.014586999000000007,0.025632417,0,False,3ec3f295594a625a,a28da83d31a043fa
c24285b0e84384aa,random_25,two_corridor,abrupt,24,101,4307,300,106,0.35333333333333333,54,0.54,0.15041666666666667,0.08865740740740741,0.08865740740740741,1,6,6,106,75,0.0001005,0.000196834,0.0006425,0.007997167999999999,0.014754553000000016,0.025686333,0,False,ec787cc2199f07d0,a28da83d31a043fa
f56f1768b659ecae,top_25,two_corridor,abrupt,24,101,0,300,92,0.30666666666666664,47,0.47,0.15208333333333332,0.06666666666666667,0.06666666666666667,1,6,5,92,67,0.000102208,0.000193166,0.000528874,0.007075794,0.014768250000000002,0.024618417,0,False,462e67ad197dab25,a28da83d31a043fa
ec6187d32b5088f4,repair_all,two_corridor,abrupt,24,101,0,300,85,0.2833333333333333,44,0.44,0.18458333333333332,0.0,0.0,1,24,23,85,60,0.000105958,0.000193458,0.0024226250000000003,0.006353329999999999,0.014770044,0.025939208,0,False,3c878687e343625a,a28da83d31a043fa
97a17c61acd405ed,lazy_0,two_corridor,abrupt,24,102,0,300,117,0.39,54,0.54,0.14416666666666667,0.10438829787234043,0.10438829787234043,1,0,0,116,72,0.000103125,0.000185458,0.0,0.007682210000000001,0.014962709000000003,0.024941375,0,False,6160f5ee441b29cd,7958531922b6f2c2
5aa7273341654c39,random_25,two_corridor,abrupt,24,102,1701,300,76,0.25333333333333335,34,0.34,0.16958333333333334,0.07557624113475178,0.07557624113475178,1,6,6,76,58,0.000144083,0.000206625,0.000644,0.008311083000000002,0.018759828000000003,0.03041425,0,False,776665053baa1dc9,7958531922b6f2c2
d053390338ec190b,random_25,two_corridor,abrupt,24,102,2903,300,61,0.20333333333333334,30,0.3,0.17583333333333334,0.060726950354609927,0.060726950354609927,1,6,6,61,46,0.000110083,0.000185375,0.000626251,0.004957747000000002,0.014818621999999991,0.022676541,0,False,739568181b00b552,7958531922b6f2c2
fdb16d05626b63a9,random_25,two_corridor,abrupt,24,102,4307,300,67,0.22333333333333333,32,0.32,0.14875,0.06050531914893617,0.06050531914893617,1,6,6,67,51,0.000117208,0.0001955,0.000651583,0.005500702999999999,0.015161503000000002,0.023593208,0,False,b36afa1916e35361,7958531922b6f2c2
9ab01785416ceb38,top_25,two_corridor,abrupt,24,102,0,300,93,0.31,49,0.49,0.14958333333333335,0.07070035460992907,0.07070035460992907,1,6,6,92,67,0.000105834,0.000190292,0.000636834,0.007177206999999998,0.014580179000000002,0.024681958,0,False,685dc7caef553a78,7958531922b6f2c2
02ae456d2b1412d4,repair_all,two_corridor,abrupt,24,102,0,300,79,0.2633333333333333,42,0.42,0.17,0.0,0.0,1,24,20,79,58,0.000847583,0.0001995,0.002124334,0.006236665,0.014850372999999997,0.02641325,0,False,86d125d5c056aca3,7958531922b6f2c2
b009bc61132282a8,lazy_0,two_corridor,abrupt,24,103,0,300,65,0.21666666666666667,20,0.2,0.16666666666666666,0.5022163120567377,0.5022163120567377,1,0,0,65,51,0.000118083,0.000197084,0.0,0.005438747999999999,0.014273704000000019,0.021949042,0,False,6ed8ca3d4d099084,d222886c8be0bd92
f27a2b17f88186b0,random_25,two_corridor,abrupt,24,103,1701,300,108,0.36,46,0.46,0.14875,0.09109042553191489,0.09109042553191489,1,6,6,108,76,0.000113375,0.000197125,0.000639835,0.008091958999999998,0.015049794000000007,0.026142083,0,False,4cb0accdb69bf29b,d222886c8be0bd92
