run_id,method,map_id,workload,n_agents,seed,selector_seed,horizon,completed,throughput,post_shift_completed_100,post_shift_throughput_100,post_shift_wait_rate_100,stale_fraction_auc,version_lag_auc,repair_event_count,repair_rebind_count,unique_field_build_count,new_task_rebind_count,new_task_unique_field_build_count,guidance_generation_seconds,exposure_seconds,repair_field_build_seconds,new_task_field_build_seconds,executor_seconds,wall_time_seconds,collision_count,deadlocked,trace_hash,task_tape_hash
ccdbf55cb81de1eb,random_25,two_corridor,abrupt,24,103,1701,600,145,0.24166666666666667,46,0.46,0.17416666666666666,0.05352393617021277,0.05352393617021277,1,6,6,145,87,0.000130708,0.000200625,0.0006492510000000001,0.009557912000000003,0.030623594999999972,0.045156916,0,False,ae5b2c65de5599ba,04faeeb0fc074e9b
63bd48a7f9628554,random_25,two_corridor,abrupt,24,103,2903,600,186,0.31,40,0.4,0.16125,0.06992464539007093,0.06992464539007093,1,6,5,186,99,0.000129458,0.000202667,0.000542041,0.010744700999999999,0.030497829000000008,0.046135042,0,False,7a7738dd4c94fa82,04faeeb0fc074e9b
0de559e7f4e9d65c,random_25,two_corridor,abrupt,24,103,4307,600,157,0.26166666666666666,33,0.33,0.16208333333333333,0.061835106382978726,0.061835106382978726,1,6,6,157,96,0.000112333,0.000200166,0.000644458,0.010367378000000005,0.030542882999999986,0.0458435,0,False,7029bf1a47a6a676,04faeeb0fc074e9b
bc6d0ed7de8f19da,top_10,two_corridor,abrupt,24,103,0,600,180,0.3,35,0.35,0.13958333333333334,0.07701684397163121,0.07701684397163121,1,3,3,180,102,0.000121583,0.000201459,0.00032571,0.011078293999999997,0.03032896899999999,0.046027584,0,False,395414b715fb0ba4,04faeeb0fc074e9b
04dd391a1745d787,top_25,two_corridor,abrupt,24,103,0,600,127,0.21166666666666667,47,0.47,0.12416666666666666,0.09075797872340426,0.09075797872340426,1,6,6,126,81,0.000136167,0.000199792,0.0007049160000000001,0.008807164999999997,0.03022539499999999,0.043930583,0,False,353952b246e3d6fd,04faeeb0fc074e9b
a9479ddd28d84cd6,repair_all,two_corridor,abrupt,24,103,0,600,118,0.19666666666666666,27,0.27,0.18083333333333335,0.0,0.0,1,24,17,118,75,0.000113042,0.00020125,0.001833585,0.008099709,0.030210047999999982,0.044460791,0,False,ddeff40e9bbaef4a,04faeeb0fc074e9b
ba773641f69f714b,lazy_0,two_corridor,abrupt,24,104,0,600,98,0.16333333333333333,16,0.16,0.15708333333333332,0.5501592356687898,0.5501592356687898,1,0,0,98,69,0.000122167,0.000216834,0.0,0.007422170999999999,0.029317536999999994,0.040783208,0,False,c3d7975e13271c60,6d727092446c3586
39ae794173fc9067,random_10,two_corridor,abrupt,24,104,1701,600,120,0.2,29,0.29,0.14875,0.24668259023354563,0.24668259023354563,1,3,3,120,79,0.000125041,0.000223917,0.000326875,0.008520375,0.029915342000000015,0.042863416,0,False,0995b780b6bdee6f,6d727092446c3586
83c2446db62951a0,random_10,two_corridor,abrupt,24,104,2903,600,102,0.17,33,0.33,0.16,0.10283970276008492,0.10283970276008492,1,3,3,102,71,0.000121167,0.000256417,0.00035270799999999997,0.007633918999999998,0.029933959000000017,0.041983042,0,False,314f67aae5cb976b,6d727092446c3586
e67da7a3d9582cd1,random_10,two_corridor,abrupt,24,104,4307,600,184,0.30666666666666664,45,0.45,0.13083333333333333,0.22452229299363058,0.22452229299363058,1,3,3,183,98,0.000135792,0.000229833,0.000324917,0.011198247000000001,0.03441688099999998,0.050507958,0,False,613b2689ea23bba7,6d727092446c3586
40537944325db609,random_25,two_corridor,abrupt,24,104,1701,600,111,0.185,30,0.3,0.17666666666666667,0.08558917197452229,0.08558917197452229,1,6,6,111,77,0.000144208,0.00022375,0.000656584,0.008358498000000002,0.03097308800000001,0.044180041,0,False,1bbf3365d0d7f1f3,6d727092446c3586
b4ac4aff340a2bee,random_25,two_corridor,abrupt,24,104,2903,600,116,0.19333333333333333,32,0.32,0.17,0.07550424628450106,0.07550424628450106,1,6,6,114,79,0.000143917,0.00022875,0.000652627,0.008913795999999998,0.034938034,0.048972083,0,False,e9d8485b7ea265c8,6d727092446c3586
01d6fc597baee7e4,random_25,two_corridor,abrupt,24,104,4307,600,110,0.18333333333333332,28,0.28,0.16791666666666666,0.13495222929936307,0.13495222929936307,1,6,6,110,76,0.00027675,0.000222417,0.000653084,0.008467370000000002,0.030322208999999985,0.043824125,0,False,2d7fcfe2d47271f9,6d727092446c3586
009b5158021c4327,top_10,two_corridor,abrupt,24,104,0,600,73,0.12166666666666667,22,0.22,0.165,0.480228237791932,0.480228237791932,1,3,3,72,52,0.000140292,0.000231209,0.000327042,0.005967376,0.031018178000000004,0.041809125,0,False,bf7b6da48e7643a7,6d727092446c3586
5e382268a7fb94b9,top_25,two_corridor,abrupt,24,104,0,600,141,0.235,38,0.38,0.14583333333333334,0.10642250530785562,0.10642250530785562,1,6,6,141,85,0.000127958,0.000231583,0.0006511240000000001,0.009833121999999994,0.03179350600000003,0.046801833,0,False,b1c1d6e0f0a1f8c2,6d727092446c3586
7591cad55ec004a0,repair_all,two_corridor,abrupt,24,104,0,600,97,0.16166666666666665,20,0.2,0.19833333333333333,0.0,0.0,1,24,23,97,68,0.000135084,0.000231792,0.002522584,0.0075692480000000015,0.03144028800000001,0.045917042,0,False,1d41110ad27fc353,6d727092446c3586
7b0710e7bf64819e,lazy_0,two_corridor,abrupt,24,105,0,600,136,0.22666666666666666,47,0.47,0.15208333333333332,0.08218549127640036,0.08218549127640036,1,0,0,135,81,0.000122958,0.000186666,0.0,0.008747426,0.030219153999999995,0.043156666,0,False,c89f970602b0f332,95ca38dd41bc4d8c
f6887c786f85d919,random_10,two_corridor,abrupt,24,105,1701,600,169,0.2816666666666667,38,0.38,0.11541666666666667,0.47107438016528924,0.47107438016528924,1,3,3,169,86,0.000124709,0.000190417,0.000328,0.009310382999999998,0.02995383400000001,0.0437815,0,False,2f82de667b83ec58,95ca38dd41bc4d8c
3115fe74652fa784,random_10,two_corridor,abrupt,24,105,2903,600,136,0.22666666666666666,47,0.47,0.15208333333333332,0.0779384756657484,0.0779384756657484,1,3,3,135,81,0.000118042,0.000185625,0.00032154199999999996,0.008827166,0.030222003,0.043551292,0,False,c89f970602b0f332,95ca38dd41bc4d8c
99c9374798504b16,random_10,two_corridor,abrupt,24,105,4307,600,162,0.27,36,0.36,0.1425,0.35674931129476584,0.35674931129476584,1,3,3,162,86,0.000119417,0.000183333,0.00031975,0.009243498999999999,0.029812457999999997,0.043575541,0,False,6f895dc41cf91fd2,95ca38dd41bc4d8c
c6631619b15ac94e,random_25,two_corridor,abrupt,24,105,1701,600,140,0.23333333333333334,47,0.47,0.18166666666666667,0.04924242424242424,0.04924242424242424,1,6,6,138,83,0.000118666,0.000183833,0.000637044,0.009026496000000002,0.030026160999999996,0.04388125,0,False,78ea69ee9402bcaf,95ca38dd41bc4d8c
ec41b6e671e93b6c,random_25,two_corridor,abrupt,24,105,2903,600,166,0.27666666666666667,34,0.34,0.14666666666666667,0.19306703397612487,0.19306703397612487,1,6,6,165,85,0.000127625,0.000186166,0.000641167,0.009345795999999998,0.030587585999999983,0.044836583,0,False,4abe03df1eb67d9a,95ca38dd41bc4d8c
c9d711a22b8943db,random_25,two_corridor,abrupt,24,105,4307,600,100,0.16666666666666666,29,0.29,0.16416666666666666,0.07610192837465565,0.07610192837465565,1,6,6,100,68,0.000121541,0.000187125,0.000639541,0.007430999,0.030441530999999997,0.042697333,0,False,43fe510d8df3d072,95ca38dd41bc4d8c
83adaa9c1c68b23a,top_10,two_corridor,abrupt,24,105,0,600,170,0.2833333333333333,37,0.37,0.12791666666666668,0.23473370064279153,0.23473370064279153,1,3,3,170,85,0.000129958,0.000193209,0.000324416,0.009261249,0.03381335200000002,0.047638334,0,False,f88645c81d9441e3,95ca38dd41bc4d8c
da20951e76d8a9b6,top_25,two_corridor,abrupt,24,105,0,600,96,0.16,31,0.31,0.16625,0.045224977043158865,0.045224977043158865,1,6,6,94,67,0.000118667,0.000187083,0.000647667,0.007248787000000003,0.03012453500000002,0.042215041,0,False,6203a00ac1d864c8,95ca38dd41bc4d8c
a633fc521dbe7137,repair_all,two_corridor,abrupt,24,105,0,600,157,0.26166666666666666,34,0.34,0.17458333333333334,0.0,0.0,1,24,22,157,85,0.000118708,0.000188291,0.002321334,0.009191376999999999,0.030054203000000005,0.045920167,0,False,64fea8086b325e7f,95ca38dd41bc4d8c
2c801282d0619933,lazy_0,two_corridor,abrupt,24,106,0,600,176,0.29333333333333333,39,0.39,0.12916666666666668,0.2828282828282828,0.2828282828282828,1,0,0,176,85,0.000129209,0.000203959,0.0,0.009190200999999999,0.029875749999999993,0.043206583,0,False,3c5f2a1a64688226,0d436a830c8a1fed
31666e77b118193a,random_10,two_corridor,abrupt,24,106,1701,600,158,0.2633333333333333,40,0.4,0.1725,0.09772727272727273,0.09772727272727273,1,3,3,158,82,0.000273875,0.000203416,0.000318207,0.008891292999999998,0.029829781000000014,0.043310292,0,False,656abc3b07424aec,0d436a830c8a1fed
2228159b5efce313,random_10,two_corridor,abrupt,24,106,2903,600,141,0.235,37,0.37,0.15333333333333332,0.13446969696969696,0.13446969696969696,1,3,2,141,79,0.000123459,0.00020675,0.00022058400000000001,0.008576957999999999,0.030200842000000016,0.043110958,0,False,d63c809bdb6ba2d1,0d436a830c8a1fed
7a17840fa92d655a,random_10,two_corridor,abrupt,24,106,4307,600,179,0.29833333333333334,38,0.38,0.13375,0.3683080808080808,0.3683080808080808,1,3,3,179,85,0.000120584,0.000207209,0.000321916,0.00919537,0.029548945999999996,0.043193916,0,False,7edba11ed789d738,0d436a830c8a1fed
dd0a6986d4b9ed49,random_25,two_corridor,abrupt,24,106,1701,600,158,0.2633333333333333,28,0.28,0.16833333333333333,0.06224747474747475,0.06224747474747475,1,6,5,157,83,0.000118375,0.000214958,0.000535375,0.008986003000000001,0.030412883000000016,0.044074875,0,False,97913628f363ec85,0d436a830c8a1fed
4b0d4d4ad2e2bf4f,random_25,two_corridor,abrupt,24,106,2903,600,157,0.26166666666666666,29,0.29,0.14583333333333334,0.1919191919191919,0.1919191919191919,1,6,5,156,84,0.000118292,0.000204792,0.000535667,0.009045455,0.029618294999999996,0.043365834,0,False,d79281e35e70d8a9,0d436a830c8a1fed
d20a901336f92edc,random_25,two_corridor,abrupt,24,106,4307,600,176,0.29333333333333333,47,0.47,0.18,0.06742424242424243,0.06742424242424243,1,6,6,174,87,0.000118875,0.000205875,0.000651457,0.009359747000000002,0.030378155000000018,0.044525458,0,False,16027b53565938e5,0d436a830c8a1fed
8f873a16a2b20688,top_10,two_corridor,abrupt,24,106,0,600,134,0.22333333333333333,32,0.32,0.14041666666666666,0.41818181818181815,0.41818181818181815,1,3,3,134,76,0.000119916,0.000205667,0.00032120900000000003,0.008337289999999999,0.02981151099999997,0.042602458,0,False,f98d9009c95156ca,0d436a830c8a1fed
91da238d08665c1d,top_25,two_corridor,abrupt,24,106,0,600,132,0.22,33,0.33,0.175,0.07537878787878788,0.07537878787878788,1,6,5,131,78,0.000129458,0.000214042,0.0005428340000000001,0.008573296000000001,0.030386217999999986,0.0437135,0,False,8ea11dfbf7450597,0d436a830c8a1fed
8f9c4f292f888aa0,repair_all,two_corridor,abrupt,24,106,0,600,139,0.23166666666666666,17,0.17,0.18875,0.0,0.0,1,24,19,139,79,0.000125417,0.000209375,0.002071209,0.008469121,0.030292743000000004,0.04507175,0,False,579ef12c7382f762,0d436a830c8a1fed
338a608539bacd26,lazy_0,two_corridor,abrupt,24,107,0,600,119,0.19833333333333333,14,0.14,0.17333333333333334,0.695733104238259,0.695733104238259,1,0,0,118,81,0.000110083,0.000230333,0.0,0.008686043000000004,0.028837589999999982,0.041504958,0,False,8ad9d02312a30d75,32008c45b9b8e482
3ece136f4ca199b2,random_10,two_corridor,abrupt,24,107,1701,600,127,0.21166666666666667,9,0.09,0.16291666666666665,0.5279209621993127,0.5279209621993127,1,3,3,127,86,0.000103875,0.000224292,0.000316792,0.009190296000000006,0.029362409000000013,0.042848125,0,False,f64b29d479234537,32008c45b9b8e482
f76f1955d7800905,random_10,two_corridor,abrupt,24,107,2903,600,144,0.24,27,0.27,0.14916666666666667,0.49097938144329895,0.49097938144329895,1,3,3,144,93,0.000105208,0.000227,0.000322709,0.009889127,0.029294329999999966,0.043475,0,False,3ef91f8f742a3e5c,32008c45b9b8e482
bdbcf5d31546b526,random_10,two_corridor,abrupt,24,107,4307,600,149,0.24833333333333332,13,0.13,0.16833333333333333,0.39862542955326463,0.39862542955326463,1,3,3,149,99,0.000104792,0.00022325,0.00032125000000000003,0.010482583999999996,0.02973174599999999,0.044508458,0,False,5bbdfe24ddd8f012,32008c45b9b8e482
5b6ca017edd5b904,random_25,two_corridor,abrupt,24,107,1701,600,168,0.28,49,0.49,0.18208333333333335,0.1095360824742268,0.1095360824742268,1,6,5,168,102,0.000102208,0.000223375,0.000537126,0.010808034000000005,0.029650740999999998,0.044991,0,False,da5d8e1bf116cdeb,32008c45b9b8e482
093af861e40a6fc3,random_25,two_corridor,abrupt,24,107,2903,600,116,0.19333333333333333,41,0.41,0.16875,0.1102520045819015,0.1102520045819015,1,6,6,116,78,0.000105333,0.000228125,0.0006467070000000001,0.008341416999999999,0.029811766000000017,0.042761166,0,False,3470189e34e15410,32008c45b9b8e482
bae0cf223f26c430,random_25,two_corridor,abrupt,24,107,4307,600,137,0.22833333333333333,39,0.39,0.16875,0.1265750286368843,0.1265750286368843,1,6,6,137,94,0.000115625,0.000228166,0.000664792,0.009983879000000001,0.029666423,0.04438075,0,False,c13e05633006002b,32008c45b9b8e482
8af4773b89aa6d43,top_10,two_corridor,abrupt,24,107,0,600,144,0.24,27,0.27,0.15125,0.3234536082474227,0.3234536082474227,1,3,2,143,92,0.000108208,0.000225,0.00021329200000000002,0.009798250000000003,0.029771497000000004,0.04373725,0,False,6dcb19bffd5d65c7,32008c45b9b8e482
27c74f804eaf00aa,top_25,two_corridor,abrupt,24,107,0,600,117,0.195,31,0.31,0.17833333333333334,0.09163802978235969,0.09163802978235969,1,6,4,117,81,0.000103042,0.000223625,0.000427167,0.008603414999999998,0.029425830000000035,0.04252625,0,False,c9bc586456beed87,32008c45b9b8e482
041cfc6d28434974,repair_all,two_corridor,abrupt,24,107,0,600,122,0.20333333333333334,10,0.1,0.185,0.0,0.0,1,24,19,122,82,0.00010225,0.000221959,0.002004623,0.008716700999999999,0.029355484999999973,0.044218583,0,False,32a8a9c26a8df3b3,32008c45b9b8e482
83b091bf6e725942,lazy_0,two_corridor,abrupt,24,108,0,600,107,0.17833333333333334,0,0.0,0.16916666666666666,0.4116847826086957,0.4116847826086957,1,0,0,107,73,0.000100917,0.000210834,0.0,0.007740376000000002,0.029301721000000013,0.041044292,0,False,cfd4536ba06025fe,0dd8d979de3d4e89
67aeb8afabc94a73,random_10,two_corridor,abrupt,24,108,1701,600,129,0.215,44,0.44,0.14375,0.14436141304347827,0.14436141304347827,1,3,3,129,79,0.000104375,0.000214125,0.000316458,0.008391990000000002,0.029257182000000014,0.041985125,0,False,103a6066a3d5d4ab,0dd8d979de3d4e89
21113bed2b6e1de4,random_10,two_corridor,abrupt,24,108,2903,600,169,0.2816666666666667,20,0.2,0.16083333333333333,0.4860733695652174,0.4860733695652174,1,3,3,169,93,0.000107458,0.000216041,0.000323542,0.009870007000000002,0.029274634999999993,0.043593041,0,False,255fd1b3bf5356f7,0dd8d979de3d4e89
767b0281f642edb2,random_10,two_corridor,abrupt,24,108,4307,600,158,0.2633333333333333,16,0.16,0.1775,0.5704257246376812,0.5704257246376812,1,3,3,158,94,0.000124292,0.000222708,0.000325084,0.010109626,0.02925755100000003,0.043869583,0,False,17341326aacfda5b,0dd8d979de3d4e89
df09f9d5b9c93f74,random_25,two_corridor,abrupt,24,108,1701,600,125,0.20833333333333334,21,0.21,0.14166666666666666,0.29721467391304346,0.29721467391304346,1,6,6,124,83,0.00010725,0.000212167,0.000632751,0.008808206000000004,0.02930503699999999,0.042932625,0,False,f88a91525944638f,0dd8d979de3d4e89
