method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
context_no_reactivation_B25,130998,warehouse_small_narrow_kiva,recurrent,3708,1.854,1,9,25,0,0.031475263,42.725852297,90.46355987299467
exact_even_B25,130998,warehouse_small_narrow_kiva,recurrent,3837,1.9185,1,25,25,0,0.373363848,43.158269693000015,90.38556891900953
exact_even_G4,130998,warehouse_small_narrow_kiva,recurrent,3564,1.782,1,4,4,0,0.159550736,42.54664246100001,85.66939989800449
exact_even_G5,130998,warehouse_small_narrow_kiva,recurrent,3604,1.802,1,5,5,0,0.07146174999999999,44.47317610700001,88.87912326201331
js_cap_G5,130998,warehouse_small_narrow_kiva,recurrent,3868,1.934,1,5,5,0,0.14414311200000002,41.468387,84.48051097398275
random_G5,130998,warehouse_small_narrow_kiva,recurrent,3799,1.8995,1,5,5,0,0.031436966,43.497662093999985,86.19851920599467
bootstrap_only,130998,warehouse_small_narrow_kiva,stationary,3859,1.9295,1,0,0,0,0.003197768,51.04400460399999,90.40804241801379
context_memory_B25,130998,warehouse_small_narrow_kiva,stationary,3877,1.9385,1,9,25,0,0.163723328,48.526714284,91.01008585499949
context_no_reactivation_B25,130998,warehouse_small_narrow_kiva,stationary,3922,1.961,1,11,25,0,0.26752888,49.771918856999996,96.40269519400317
exact_even_B25,130998,warehouse_small_narrow_kiva,stationary,3920,1.96,1,25,25,0,0.463100912,48.27985422299999,93.39450208700146
exact_even_G4,130998,warehouse_small_narrow_kiva,stationary,3942,1.971,1,4,4,0,0.090260171,50.04483511900001,93.32098338499782
exact_even_G5,130998,warehouse_small_narrow_kiva,stationary,3910,1.955,1,5,5,0,0.184617687,49.333340880999984,92.39699242499773
js_cap_G5,130998,warehouse_small_narrow_kiva,stationary,3924,1.962,1,5,5,0,0.10103119299999999,51.15795535100001,94.5036797770008
random_G5,130998,warehouse_small_narrow_kiva,stationary,3911,1.9555,1,5,5,0,0.08830115100000001,50.76262539899999,93.57955423998646
bootstrap_only,152753,warehouse_small_narrow_kiva,abrupt,3771,1.8855,1,0,0,0,0.003652689,44.14742781600001,88.73302602500189
context_memory_B25,152753,warehouse_small_narrow_kiva,abrupt,3809,1.9045,1,7,25,0,0.026782907,44.44626419600002,90.19737212799373
context_no_reactivation_B25,152753,warehouse_small_narrow_kiva,abrupt,3886,1.943,1,7,25,0,0.025797571,44.317125507,90.38550576701527
exact_even_B25,152753,warehouse_small_narrow_kiva,abrupt,3908,1.954,1,25,25,0,0.250915359,46.401716994000004,94.4895704590017
exact_even_G4,152753,warehouse_small_narrow_kiva,abrupt,3702,1.851,1,4,4,0,0.020048806000000002,47.22347033099998,90.9367312710092
exact_even_G5,152753,warehouse_small_narrow_kiva,abrupt,3917,1.9585,1,5,5,0,0.080673811,44.255564993000014,90.32739321998088
js_cap_G5,152753,warehouse_small_narrow_kiva,abrupt,3601,1.8005,1,5,5,0,0.074196868,45.50110208200001,92.63949078400037
random_G5,152753,warehouse_small_narrow_kiva,abrupt,3826,1.913,1,5,5,0,0.08128750900000001,46.727473618000026,94.16363181901397
bootstrap_only,152753,warehouse_small_narrow_kiva,recurrent,3805,1.9025,1,0,0,0,0.003318858,41.833413607999994,87.4959846669808
context_memory_B25,152753,warehouse_small_narrow_kiva,recurrent,3920,1.96,1,10,25,0,0.124798335,41.34456837700003,91.86177170899464
context_no_reactivation_B25,152753,warehouse_small_narrow_kiva,recurrent,3902,1.951,1,10,25,0,0.096763695,40.08718481199999,93.02630514098564
exact_even_B25,152753,warehouse_small_narrow_kiva,recurrent,3935,1.9675,1,25,25,0,0.31636224,40.99743008699998,97.78002323600231
exact_even_G4,152753,warehouse_small_narrow_kiva,recurrent,3729,1.8645,1,4,4,0,0.026380865,40.136901282,89.72895062802127
exact_even_G5,152753,warehouse_small_narrow_kiva,recurrent,3956,1.978,1,5,5,0,0.03030281,40.657505236,88.31968956900528
js_cap_G5,152753,warehouse_small_narrow_kiva,recurrent,3823,1.9115,1,5,5,0,0.10183228,40.687545157,91.51664565101964
random_G5,152753,warehouse_small_narrow_kiva,recurrent,3809,1.9045,1,5,5,0,0.024351533,39.34343335199998,88.100794286991
bootstrap_only,152753,warehouse_small_narrow_kiva,stationary,3626,1.813,1,0,0,0,0.003172349,47.562416938999995,88.21766318500158
context_memory_B25,152753,warehouse_small_narrow_kiva,stationary,3738,1.869,1,5,25,0,0.08366302999999999,48.876338324,90.69686708401423
context_no_reactivation_B25,152753,warehouse_small_narrow_kiva,stationary,3885,1.9425,1,7,25,0,0.11014465999999999,48.09554218100002,93.49376529600704
exact_even_B25,152753,warehouse_small_narrow_kiva,stationary,3826,1.913,1,25,25,0,0.45068629400000004,49.341927502,99.90635193500202
exact_even_G4,152753,warehouse_small_narrow_kiva,stationary,3743,1.8715,1,4,4,0,0.090193894,46.64626244199999,91.4819810820045
