scenario,map_id,map_sha256,agents,root_seed,workload,method,num_task_finished,throughput_per_timestep,generator_calls,post_bootstrap_generation_count,post_bootstrap_reactivation_count,post_bootstrap_publication_count,effective_guidance_switch_count,safety_passed,invariants_passed,task_tape_manifest_sha256,release_projection_fingerprint,reset_causal_fingerprint,pairing_fingerprint
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,130998,abrupt,context_memory_B25,3921,1.9605,8,7,2,9,9,true,true,6972b904a063fe18dc8bf6596cf69902597898db7bb4af26d9985b53233c0ae9,7b71fbe1cb603cbc45a89af3417a4688fdd0a8d1c33ba8029995d59abc6fb80a,543c64f711032f03298dee613a5c7d8e9d640e9e6bae64a66ee2f1be49c1041c,9ef951bd5e0192f88ae21d5b024bf3c2b09b3a0278613238bad480e0df050dc5
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,130998,abrupt,exact_even_B25,3869,1.9345,26,25,0,25,25,true,true,6972b904a063fe18dc8bf6596cf69902597898db7bb4af26d9985b53233c0ae9,7b71fbe1cb603cbc45a89af3417a4688fdd0a8d1c33ba8029995d59abc6fb80a,543c64f711032f03298dee613a5c7d8e9d640e9e6bae64a66ee2f1be49c1041c,9ef951bd5e0192f88ae21d5b024bf3c2b09b3a0278613238bad480e0df050dc5
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,130998,recurrent,bootstrap_only,3750,1.875,1,0,0,0,0,true,true,03c8c7d0a604ee19fdfa86e7e114839678aa4f6566074cf5923eae979364e86f,b3ba4f431ccb3d5d6d499380ee02e730dc5de13f9e13abd763d720729cd36f67,68c03dfe61a0c66a89e076a5692c8e02d3d3e54f42c4dedba09ce3832823ca15,507b93755a40f29f8616c8e1a245555035168660718ca3bc2a731148902c995c
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,130998,recurrent,exact_even_G4,3564,1.782,5,4,0,4,4,true,true,03c8c7d0a604ee19fdfa86e7e114839678aa4f6566074cf5923eae979364e86f,b3ba4f431ccb3d5d6d499380ee02e730dc5de13f9e13abd763d720729cd36f67,68c03dfe61a0c66a89e076a5692c8e02d3d3e54f42c4dedba09ce3832823ca15,507b93755a40f29f8616c8e1a245555035168660718ca3bc2a731148902c995c
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,130998,recurrent,exact_even_G5,3604,1.802,6,5,0,5,5,true,true,03c8c7d0a604ee19fdfa86e7e114839678aa4f6566074cf5923eae979364e86f,b3ba4f431ccb3d5d6d499380ee02e730dc5de13f9e13abd763d720729cd36f67,68c03dfe61a0c66a89e076a5692c8e02d3d3e54f42c4dedba09ce3832823ca15,507b93755a40f29f8616c8e1a245555035168660718ca3bc2a731148902c995c
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,130998,recurrent,random_G5,3799,1.8995,6,5,0,5,5,true,true,03c8c7d0a604ee19fdfa86e7e114839678aa4f6566074cf5923eae979364e86f,b3ba4f431ccb3d5d6d499380ee02e730dc5de13f9e13abd763d720729cd36f67,68c03dfe61a0c66a89e076a5692c8e02d3d3e54f42c4dedba09ce3832823ca15,507b93755a40f29f8616c8e1a245555035168660718ca3bc2a731148902c995c
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,130998,recurrent,js_cap_G5,3868,1.934,6,5,0,5,5,true,true,03c8c7d0a604ee19fdfa86e7e114839678aa4f6566074cf5923eae979364e86f,b3ba4f431ccb3d5d6d499380ee02e730dc5de13f9e13abd763d720729cd36f67,68c03dfe61a0c66a89e076a5692c8e02d3d3e54f42c4dedba09ce3832823ca15,507b93755a40f29f8616c8e1a245555035168660718ca3bc2a731148902c995c
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,130998,recurrent,context_no_reactivation_B25,3708,1.854,10,9,0,9,9,true,true,03c8c7d0a604ee19fdfa86e7e114839678aa4f6566074cf5923eae979364e86f,b3ba4f431ccb3d5d6d499380ee02e730dc5de13f9e13abd763d720729cd36f67,68c03dfe61a0c66a89e076a5692c8e02d3d3e54f42c4dedba09ce3832823ca15,507b93755a40f29f8616c8e1a245555035168660718ca3bc2a731148902c995c
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,130998,recurrent,context_memory_B25,3715,1.8575,8,7,3,10,10,true,true,03c8c7d0a604ee19fdfa86e7e114839678aa4f6566074cf5923eae979364e86f,b3ba4f431ccb3d5d6d499380ee02e730dc5de13f9e13abd763d720729cd36f67,68c03dfe61a0c66a89e076a5692c8e02d3d3e54f42c4dedba09ce3832823ca15,507b93755a40f29f8616c8e1a245555035168660718ca3bc2a731148902c995c
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,130998,recurrent,exact_even_B25,3837,1.9185,26,25,0,25,25,true,true,03c8c7d0a604ee19fdfa86e7e114839678aa4f6566074cf5923eae979364e86f,b3ba4f431ccb3d5d6d499380ee02e730dc5de13f9e13abd763d720729cd36f67,68c03dfe61a0c66a89e076a5692c8e02d3d3e54f42c4dedba09ce3832823ca15,507b93755a40f29f8616c8e1a245555035168660718ca3bc2a731148902c995c
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,stationary,bootstrap_only,3899,1.9495,1,0,0,0,0,true,true,8a20bfbfb346d0d6fcbed7e9311a42618ec5d4c015711c20f47fc0971352c101,7f71b0246dc04b1c7f6ff1a78f0a6267de8586d15436e0e8de1567175c6f02b3,d87f574c31d8a5ccbea1f6024ee0c05c598c19896017ba275be259ec66da153a,d801b1ee88c9292698643324a5fb425d98511b56b0f2b1e98f5cbe41ad5631e4
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,stationary,exact_even_G4,3868,1.934,5,4,0,4,4,true,true,8a20bfbfb346d0d6fcbed7e9311a42618ec5d4c015711c20f47fc0971352c101,7f71b0246dc04b1c7f6ff1a78f0a6267de8586d15436e0e8de1567175c6f02b3,d87f574c31d8a5ccbea1f6024ee0c05c598c19896017ba275be259ec66da153a,d801b1ee88c9292698643324a5fb425d98511b56b0f2b1e98f5cbe41ad5631e4
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,stationary,exact_even_G5,3935,1.9675,6,5,0,5,5,true,true,8a20bfbfb346d0d6fcbed7e9311a42618ec5d4c015711c20f47fc0971352c101,7f71b0246dc04b1c7f6ff1a78f0a6267de8586d15436e0e8de1567175c6f02b3,d87f574c31d8a5ccbea1f6024ee0c05c598c19896017ba275be259ec66da153a,d801b1ee88c9292698643324a5fb425d98511b56b0f2b1e98f5cbe41ad5631e4
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,stationary,random_G5,3746,1.873,6,5,0,5,5,true,true,8a20bfbfb346d0d6fcbed7e9311a42618ec5d4c015711c20f47fc0971352c101,7f71b0246dc04b1c7f6ff1a78f0a6267de8586d15436e0e8de1567175c6f02b3,d87f574c31d8a5ccbea1f6024ee0c05c598c19896017ba275be259ec66da153a,d801b1ee88c9292698643324a5fb425d98511b56b0f2b1e98f5cbe41ad5631e4
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,stationary,js_cap_G5,3837,1.9185,6,5,0,5,5,true,true,8a20bfbfb346d0d6fcbed7e9311a42618ec5d4c015711c20f47fc0971352c101,7f71b0246dc04b1c7f6ff1a78f0a6267de8586d15436e0e8de1567175c6f02b3,d87f574c31d8a5ccbea1f6024ee0c05c598c19896017ba275be259ec66da153a,d801b1ee88c9292698643324a5fb425d98511b56b0f2b1e98f5cbe41ad5631e4
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,stationary,context_no_reactivation_B25,3895,1.9475,7,6,0,6,6,true,true,8a20bfbfb346d0d6fcbed7e9311a42618ec5d4c015711c20f47fc0971352c101,7f71b0246dc04b1c7f6ff1a78f0a6267de8586d15436e0e8de1567175c6f02b3,d87f574c31d8a5ccbea1f6024ee0c05c598c19896017ba275be259ec66da153a,d801b1ee88c9292698643324a5fb425d98511b56b0f2b1e98f5cbe41ad5631e4
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,stationary,context_memory_B25,3880,1.94,5,4,3,7,7,true,true,8a20bfbfb346d0d6fcbed7e9311a42618ec5d4c015711c20f47fc0971352c101,7f71b0246dc04b1c7f6ff1a78f0a6267de8586d15436e0e8de1567175c6f02b3,d87f574c31d8a5ccbea1f6024ee0c05c598c19896017ba275be259ec66da153a,d801b1ee88c9292698643324a5fb425d98511b56b0f2b1e98f5cbe41ad5631e4
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,stationary,exact_even_B25,3782,1.891,26,25,0,25,25,true,true,8a20bfbfb346d0d6fcbed7e9311a42618ec5d4c015711c20f47fc0971352c101,7f71b0246dc04b1c7f6ff1a78f0a6267de8586d15436e0e8de1567175c6f02b3,d87f574c31d8a5ccbea1f6024ee0c05c598c19896017ba275be259ec66da153a,d801b1ee88c9292698643324a5fb425d98511b56b0f2b1e98f5cbe41ad5631e4
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,abrupt,bootstrap_only,3727,1.8635,1,0,0,0,0,true,true,580c48f312e739e257205e9051eb5de2f367966b9313989fe4fa44ec2bf77c7a,747c080cfb67fb93f54a8b86a9b8a48fa77c86b55c2125fbced4aabe431cd52d,46d88d85d11bb6e1c640172f45f317602e7b35e39491b2dd2130196e1431e77f,681d86861e4b0e3287e303966a898c16d7b861f77aa3e4b59120decdf5716301
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,abrupt,exact_even_G4,3893,1.9465,5,4,0,4,4,true,true,580c48f312e739e257205e9051eb5de2f367966b9313989fe4fa44ec2bf77c7a,747c080cfb67fb93f54a8b86a9b8a48fa77c86b55c2125fbced4aabe431cd52d,46d88d85d11bb6e1c640172f45f317602e7b35e39491b2dd2130196e1431e77f,681d86861e4b0e3287e303966a898c16d7b861f77aa3e4b59120decdf5716301
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,abrupt,exact_even_G5,3952,1.976,6,5,0,5,5,true,true,580c48f312e739e257205e9051eb5de2f367966b9313989fe4fa44ec2bf77c7a,747c080cfb67fb93f54a8b86a9b8a48fa77c86b55c2125fbced4aabe431cd52d,46d88d85d11bb6e1c640172f45f317602e7b35e39491b2dd2130196e1431e77f,681d86861e4b0e3287e303966a898c16d7b861f77aa3e4b59120decdf5716301
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,abrupt,random_G5,3831,1.9155,6,5,0,5,5,true,true,580c48f312e739e257205e9051eb5de2f367966b9313989fe4fa44ec2bf77c7a,747c080cfb67fb93f54a8b86a9b8a48fa77c86b55c2125fbced4aabe431cd52d,46d88d85d11bb6e1c640172f45f317602e7b35e39491b2dd2130196e1431e77f,681d86861e4b0e3287e303966a898c16d7b861f77aa3e4b59120decdf5716301
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,abrupt,js_cap_G5,3856,1.928,6,5,0,5,5,true,true,580c48f312e739e257205e9051eb5de2f367966b9313989fe4fa44ec2bf77c7a,747c080cfb67fb93f54a8b86a9b8a48fa77c86b55c2125fbced4aabe431cd52d,46d88d85d11bb6e1c640172f45f317602e7b35e39491b2dd2130196e1431e77f,681d86861e4b0e3287e303966a898c16d7b861f77aa3e4b59120decdf5716301
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,abrupt,context_no_reactivation_B25,3906,1.953,9,8,0,8,8,true,true,580c48f312e739e257205e9051eb5de2f367966b9313989fe4fa44ec2bf77c7a,747c080cfb67fb93f54a8b86a9b8a48fa77c86b55c2125fbced4aabe431cd52d,46d88d85d11bb6e1c640172f45f317602e7b35e39491b2dd2130196e1431e77f,681d86861e4b0e3287e303966a898c16d7b861f77aa3e4b59120decdf5716301
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,abrupt,context_memory_B25,3906,1.953,9,8,0,8,8,true,true,580c48f312e739e257205e9051eb5de2f367966b9313989fe4fa44ec2bf77c7a,747c080cfb67fb93f54a8b86a9b8a48fa77c86b55c2125fbced4aabe431cd52d,46d88d85d11bb6e1c640172f45f317602e7b35e39491b2dd2130196e1431e77f,681d86861e4b0e3287e303966a898c16d7b861f77aa3e4b59120decdf5716301
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,abrupt,exact_even_B25,3901,1.9505,26,25,0,25,25,true,true,580c48f312e739e257205e9051eb5de2f367966b9313989fe4fa44ec2bf77c7a,747c080cfb67fb93f54a8b86a9b8a48fa77c86b55c2125fbced4aabe431cd52d,46d88d85d11bb6e1c640172f45f317602e7b35e39491b2dd2130196e1431e77f,681d86861e4b0e3287e303966a898c16d7b861f77aa3e4b59120decdf5716301
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,recurrent,bootstrap_only,3914,1.957,1,0,0,0,0,true,true,4ca2df9bea52b5af4dd5b5c33adc99ecc783d6edf7f250762421c8264391ffe2,fc4a965847b86509e3a80575210a94f55aa94bcc4443ea2699d84edaf6021abc,003326993be84f2c1a5979e550ec9ef22e1974e32c2d264ecac7b39bef705e46,bacd8e3688efd11c85a4bc5ef1c1853994814900ced131e4bc209b7ee9a26abc
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,recurrent,exact_even_G4,3661,1.8305,5,4,0,4,4,true,true,4ca2df9bea52b5af4dd5b5c33adc99ecc783d6edf7f250762421c8264391ffe2,fc4a965847b86509e3a80575210a94f55aa94bcc4443ea2699d84edaf6021abc,003326993be84f2c1a5979e550ec9ef22e1974e32c2d264ecac7b39bef705e46,bacd8e3688efd11c85a4bc5ef1c1853994814900ced131e4bc209b7ee9a26abc
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,recurrent,exact_even_G5,3812,1.906,6,5,0,5,5,true,true,4ca2df9bea52b5af4dd5b5c33adc99ecc783d6edf7f250762421c8264391ffe2,fc4a965847b86509e3a80575210a94f55aa94bcc4443ea2699d84edaf6021abc,003326993be84f2c1a5979e550ec9ef22e1974e32c2d264ecac7b39bef705e46,bacd8e3688efd11c85a4bc5ef1c1853994814900ced131e4bc209b7ee9a26abc
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,recurrent,random_G5,3775,1.8875,6,5,0,5,5,true,true,4ca2df9bea52b5af4dd5b5c33adc99ecc783d6edf7f250762421c8264391ffe2,fc4a965847b86509e3a80575210a94f55aa94bcc4443ea2699d84edaf6021abc,003326993be84f2c1a5979e550ec9ef22e1974e32c2d264ecac7b39bef705e46,bacd8e3688efd11c85a4bc5ef1c1853994814900ced131e4bc209b7ee9a26abc
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,recurrent,js_cap_G5,3907,1.9535,6,5,0,5,5,true,true,4ca2df9bea52b5af4dd5b5c33adc99ecc783d6edf7f250762421c8264391ffe2,fc4a965847b86509e3a80575210a94f55aa94bcc4443ea2699d84edaf6021abc,003326993be84f2c1a5979e550ec9ef22e1974e32c2d264ecac7b39bef705e46,bacd8e3688efd11c85a4bc5ef1c1853994814900ced131e4bc209b7ee9a26abc
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,recurrent,context_no_reactivation_B25,3887,1.9435,9,8,0,8,8,true,true,4ca2df9bea52b5af4dd5b5c33adc99ecc783d6edf7f250762421c8264391ffe2,fc4a965847b86509e3a80575210a94f55aa94bcc4443ea2699d84edaf6021abc,003326993be84f2c1a5979e550ec9ef22e1974e32c2d264ecac7b39bef705e46,bacd8e3688efd11c85a4bc5ef1c1853994814900ced131e4bc209b7ee9a26abc
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,recurrent,context_memory_B25,3888,1.944,6,5,3,8,8,true,true,4ca2df9bea52b5af4dd5b5c33adc99ecc783d6edf7f250762421c8264391ffe2,fc4a965847b86509e3a80575210a94f55aa94bcc4443ea2699d84edaf6021abc,003326993be84f2c1a5979e550ec9ef22e1974e32c2d264ecac7b39bef705e46,bacd8e3688efd11c85a4bc5ef1c1853994814900ced131e4bc209b7ee9a26abc
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,655067,recurrent,exact_even_B25,3932,1.966,26,25,0,25,25,true,true,4ca2df9bea52b5af4dd5b5c33adc99ecc783d6edf7f250762421c8264391ffe2,fc4a965847b86509e3a80575210a94f55aa94bcc4443ea2699d84edaf6021abc,003326993be84f2c1a5979e550ec9ef22e1974e32c2d264ecac7b39bef705e46,bacd8e3688efd11c85a4bc5ef1c1853994814900ced131e4bc209b7ee9a26abc
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,stationary,bootstrap_only,3863,1.9315,1,0,0,0,0,true,true,fa0bffe46ab44c3e51608ba8f0bb9dd92ed0b9a68558f1c4ab7131714e61bfdf,1de84e14732dee7d5a19177ee9985b9ab2f394e56aaabba06df997507f9af9f2,c4e0ed9b17164756b86e9900fd890da0699af1fff60a7bedd43103613451d4e4,62d7c60b240c5804796e6eb8faaa106e9221077a729cdc4465e36aef17c615ab
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,stationary,exact_even_G4,3939,1.9695,5,4,0,4,4,true,true,fa0bffe46ab44c3e51608ba8f0bb9dd92ed0b9a68558f1c4ab7131714e61bfdf,1de84e14732dee7d5a19177ee9985b9ab2f394e56aaabba06df997507f9af9f2,c4e0ed9b17164756b86e9900fd890da0699af1fff60a7bedd43103613451d4e4,62d7c60b240c5804796e6eb8faaa106e9221077a729cdc4465e36aef17c615ab
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,stationary,exact_even_G5,3878,1.939,6,5,0,5,5,true,true,fa0bffe46ab44c3e51608ba8f0bb9dd92ed0b9a68558f1c4ab7131714e61bfdf,1de84e14732dee7d5a19177ee9985b9ab2f394e56aaabba06df997507f9af9f2,c4e0ed9b17164756b86e9900fd890da0699af1fff60a7bedd43103613451d4e4,62d7c60b240c5804796e6eb8faaa106e9221077a729cdc4465e36aef17c615ab
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,stationary,random_G5,3933,1.9665,6,5,0,5,5,true,true,fa0bffe46ab44c3e51608ba8f0bb9dd92ed0b9a68558f1c4ab7131714e61bfdf,1de84e14732dee7d5a19177ee9985b9ab2f394e56aaabba06df997507f9af9f2,c4e0ed9b17164756b86e9900fd890da0699af1fff60a7bedd43103613451d4e4,62d7c60b240c5804796e6eb8faaa106e9221077a729cdc4465e36aef17c615ab
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,stationary,js_cap_G5,3924,1.962,6,5,0,5,5,true,true,fa0bffe46ab44c3e51608ba8f0bb9dd92ed0b9a68558f1c4ab7131714e61bfdf,1de84e14732dee7d5a19177ee9985b9ab2f394e56aaabba06df997507f9af9f2,c4e0ed9b17164756b86e9900fd890da0699af1fff60a7bedd43103613451d4e4,62d7c60b240c5804796e6eb8faaa106e9221077a729cdc4465e36aef17c615ab
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,stationary,context_no_reactivation_B25,3884,1.942,7,6,0,6,6,true,true,fa0bffe46ab44c3e51608ba8f0bb9dd92ed0b9a68558f1c4ab7131714e61bfdf,1de84e14732dee7d5a19177ee9985b9ab2f394e56aaabba06df997507f9af9f2,c4e0ed9b17164756b86e9900fd890da0699af1fff60a7bedd43103613451d4e4,62d7c60b240c5804796e6eb8faaa106e9221077a729cdc4465e36aef17c615ab
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,stationary,context_memory_B25,3926,1.963,2,1,4,5,5,true,true,fa0bffe46ab44c3e51608ba8f0bb9dd92ed0b9a68558f1c4ab7131714e61bfdf,1de84e14732dee7d5a19177ee9985b9ab2f394e56aaabba06df997507f9af9f2,c4e0ed9b17164756b86e9900fd890da0699af1fff60a7bedd43103613451d4e4,62d7c60b240c5804796e6eb8faaa106e9221077a729cdc4465e36aef17c615ab
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,stationary,exact_even_B25,3919,1.9595,26,25,0,25,25,true,true,fa0bffe46ab44c3e51608ba8f0bb9dd92ed0b9a68558f1c4ab7131714e61bfdf,1de84e14732dee7d5a19177ee9985b9ab2f394e56aaabba06df997507f9af9f2,c4e0ed9b17164756b86e9900fd890da0699af1fff60a7bedd43103613451d4e4,62d7c60b240c5804796e6eb8faaa106e9221077a729cdc4465e36aef17c615ab
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,abrupt,bootstrap_only,3638,1.819,1,0,0,0,0,true,true,fca22bdbc6cb409b6c5d70900471fba04b10b022240361ae270ca2abcd74abdd,53ff654cf01c3a78a779cd61a8026dc84e6d2064241f31228a612e713e35dff4,551bad2d0a8781b6e2baa97f47a9c8c1be8668831d040674280423bca852b7c8,7ea182cd211fd9e0b524527306449f8f73a63314b85c4d5985ef9d24c8d78e8a
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,abrupt,exact_even_G4,3747,1.8735,5,4,0,4,4,true,true,fca22bdbc6cb409b6c5d70900471fba04b10b022240361ae270ca2abcd74abdd,53ff654cf01c3a78a779cd61a8026dc84e6d2064241f31228a612e713e35dff4,551bad2d0a8781b6e2baa97f47a9c8c1be8668831d040674280423bca852b7c8,7ea182cd211fd9e0b524527306449f8f73a63314b85c4d5985ef9d24c8d78e8a
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,abrupt,exact_even_G5,3902,1.951,6,5,0,5,5,true,true,fca22bdbc6cb409b6c5d70900471fba04b10b022240361ae270ca2abcd74abdd,53ff654cf01c3a78a779cd61a8026dc84e6d2064241f31228a612e713e35dff4,551bad2d0a8781b6e2baa97f47a9c8c1be8668831d040674280423bca852b7c8,7ea182cd211fd9e0b524527306449f8f73a63314b85c4d5985ef9d24c8d78e8a
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,abrupt,random_G5,3808,1.904,6,5,0,5,5,true,true,fca22bdbc6cb409b6c5d70900471fba04b10b022240361ae270ca2abcd74abdd,53ff654cf01c3a78a779cd61a8026dc84e6d2064241f31228a612e713e35dff4,551bad2d0a8781b6e2baa97f47a9c8c1be8668831d040674280423bca852b7c8,7ea182cd211fd9e0b524527306449f8f73a63314b85c4d5985ef9d24c8d78e8a
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,abrupt,js_cap_G5,3919,1.9595,6,5,0,5,5,true,true,fca22bdbc6cb409b6c5d70900471fba04b10b022240361ae270ca2abcd74abdd,53ff654cf01c3a78a779cd61a8026dc84e6d2064241f31228a612e713e35dff4,551bad2d0a8781b6e2baa97f47a9c8c1be8668831d040674280423bca852b7c8,7ea182cd211fd9e0b524527306449f8f73a63314b85c4d5985ef9d24c8d78e8a
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,abrupt,context_no_reactivation_B25,3918,1.959,11,10,0,10,10,true,true,fca22bdbc6cb409b6c5d70900471fba04b10b022240361ae270ca2abcd74abdd,53ff654cf01c3a78a779cd61a8026dc84e6d2064241f31228a612e713e35dff4,551bad2d0a8781b6e2baa97f47a9c8c1be8668831d040674280423bca852b7c8,7ea182cd211fd9e0b524527306449f8f73a63314b85c4d5985ef9d24c8d78e8a
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,abrupt,context_memory_B25,3811,1.9055,8,7,3,10,10,true,true,fca22bdbc6cb409b6c5d70900471fba04b10b022240361ae270ca2abcd74abdd,53ff654cf01c3a78a779cd61a8026dc84e6d2064241f31228a612e713e35dff4,551bad2d0a8781b6e2baa97f47a9c8c1be8668831d040674280423bca852b7c8,7ea182cd211fd9e0b524527306449f8f73a63314b85c4d5985ef9d24c8d78e8a
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,abrupt,exact_even_B25,3908,1.954,26,25,0,25,25,true,true,fca22bdbc6cb409b6c5d70900471fba04b10b022240361ae270ca2abcd74abdd,53ff654cf01c3a78a779cd61a8026dc84e6d2064241f31228a612e713e35dff4,551bad2d0a8781b6e2baa97f47a9c8c1be8668831d040674280423bca852b7c8,7ea182cd211fd9e0b524527306449f8f73a63314b85c4d5985ef9d24c8d78e8a
narrow_r020,warehouse_small_narrow_kiva,866e664553959fb44af359276885e2e72192eaf36fd0f4abde3726474703cbb6,218,585455,recurrent,bootstrap_only,3809,1.9045,1,0,0,0,0,true,true,1e5760202bf9f36d0ec234d42de55356bee2c3285026c0c1e7f9684e48de705c,23e58f321ad37caaa086b0f9d1a6ac84dfe5ad853762548b80097537bfee85a5,b7e1952fb98534b2b23f311b0c01eccc3ae35fb5242d8cf0a821014cf00e64ba,fd24bc1a4ab158dc78fc1c39dee8a40e1616ebd2fd8c378349b444676990dd4d
