method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
context_memory_B25,24,warehouse_small_narrow_kiva,abrupt,3896,1.948,1,11,25,0,2.240484564,10.230513005999997,15.585658974945545
exact_even_B25,24,warehouse_small_narrow_kiva,abrupt,3893,1.9465,1,25,25,0,8.500253395,10.450449790000002,24.451540540903807
bootstrap_only,24,warehouse_small_narrow_kiva,recurrent,3880,1.94,1,0,0,0,0.015559081,6.30595621,8.16161273047328
context_dualcap_G4S5,24,warehouse_small_narrow_kiva,recurrent,3901,1.9505,1,5,5,0,0.086057409,8.508144290000002,13.729005359113216
context_memory_B25,24,warehouse_small_narrow_kiva,recurrent,3932,1.966,1,9,25,0,0.245656465,6.627138177000002,9.02611269429326
exact_even_B25,24,warehouse_small_narrow_kiva,recurrent,3864,1.932,1,25,25,0,1.31254739,7.836848943000002,12.403926629573107
bootstrap_only,24,warehouse_small_narrow_kiva,stationary,3534,1.767,1,0,0,0,0.084140241,6.451106948999998,8.430450361222029
context_dualcap_G4S5,24,warehouse_small_narrow_kiva,stationary,3889,1.9445,1,5,5,0,1.307496205,8.969742043999993,13.022551164031029
context_memory_B25,24,warehouse_small_narrow_kiva,stationary,3913,1.9565,1,9,25,0,0.967522443,10.83616896,17.821754205971956
exact_even_B25,24,warehouse_small_narrow_kiva,stationary,3911,1.9555,1,25,25,0,4.833377702000001,6.997685923999999,14.802526753395796
bootstrap_only,25,warehouse_small_narrow_kiva,abrupt,3907,1.9535,1,0,0,0,0.561509948,9.126215649999999,12.160504166036844
context_dualcap_G4S5,25,warehouse_small_narrow_kiva,abrupt,3705,1.8525,1,5,5,0,1.28654454,6.522392454999999,10.16793853417039
context_memory_B25,25,warehouse_small_narrow_kiva,abrupt,3893,1.9465,1,11,25,0,3.201926867,9.717083592,18.606872528791428
exact_even_B25,25,warehouse_small_narrow_kiva,abrupt,3880,1.94,1,25,25,0,1.68329223,5.690603199000002,10.013385467231274
bootstrap_only,25,warehouse_small_narrow_kiva,recurrent,3868,1.934,1,0,0,0,0.042253791,5.668410639000001,7.416019171476364
context_dualcap_G4S5,25,warehouse_small_narrow_kiva,recurrent,3796,1.898,1,5,5,0,0.069264921,5.482345032,7.664896883070469
context_memory_B25,25,warehouse_small_narrow_kiva,recurrent,3926,1.963,1,9,25,0,0.527243896,5.730695627000002,8.556634943932295
exact_even_B25,25,warehouse_small_narrow_kiva,recurrent,3926,1.963,1,25,25,0,0.319657917,5.440221275999999,10.481394972652197
bootstrap_only,25,warehouse_small_narrow_kiva,stationary,3942,1.971,1,0,0,0,0.012909429,5.720428815999997,7.489911794662476
context_dualcap_G4S5,25,warehouse_small_narrow_kiva,stationary,3867,1.9335,1,5,5,0,0.19680319699999999,5.646264487999999,8.93307163566351
context_memory_B25,25,warehouse_small_narrow_kiva,stationary,3931,1.9655,1,9,25,0,0.08563864000000002,6.080242692000001,8.169609323143959
exact_even_B25,25,warehouse_small_narrow_kiva,stationary,3914,1.957,1,25,25,0,0.8443246160000001,6.036874317000001,9.413212429732084
bootstrap_only,26,warehouse_small_narrow_kiva,abrupt,3711,1.8555,1,0,0,0,0.100156327,8.834724368000002,10.802425030618906
context_dualcap_G4S5,26,warehouse_small_narrow_kiva,abrupt,3860,1.93,1,5,5,0,0.544162736,5.986231262999998,8.726507648825645
