method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
context_memory_B25,25,warehouse_small_kiva,stationary,4708,2.354,1,3,25,0,0.08456034800000001,8.707798653999998,11.76329830288887
exact_even_B25,25,warehouse_small_kiva,stationary,4645,2.3225,1,25,25,0,0.16171532299999997,8.430588421999996,11.892815578728914
bootstrap_only,26,warehouse_small_kiva,abrupt,6012,3.006,1,0,0,0,0.011980206,9.855880342999999,13.08321152254939
context_dualcap_G4S5,26,warehouse_small_kiva,abrupt,5395,2.6975,1,4,5,0,0.43284043399999994,9.486412123,13.343636393547058
context_memory_B25,26,warehouse_small_kiva,abrupt,5404,2.702,1,5,25,0,0.953333635,10.054096194,14.76247838512063
exact_even_B25,26,warehouse_small_kiva,abrupt,6103,3.0515,1,25,25,0,3.104028888,10.724662190999998,20.342071946710348
bootstrap_only,26,warehouse_small_kiva,recurrent,7136,3.568,1,0,0,0,0.025543426,9.876110898,13.275209061801434
context_dualcap_G4S5,26,warehouse_small_kiva,recurrent,6946,3.473,1,5,5,0,0.112935306,11.094064387999996,14.836935993283987
context_memory_B25,26,warehouse_small_kiva,recurrent,6946,3.473,1,5,25,0,0.07382080499999999,12.407581013000001,16.451515965163708
exact_even_B25,26,warehouse_small_kiva,recurrent,7381,3.6905,1,25,25,0,4.553525242,12.627341938,23.595090072602034
bootstrap_only,26,warehouse_small_kiva,stationary,3823,1.9115,1,0,0,0,0.008260142,10.364795669000003,13.838878754526377
context_dualcap_G4S5,26,warehouse_small_kiva,stationary,3783,1.8915,1,3,5,0,0.08149474400000001,9.786736599999996,14.259852170944214
context_memory_B25,26,warehouse_small_kiva,stationary,3783,1.8915,1,3,25,0,0.441529131,12.126278710999996,16.621368426829576
exact_even_B25,26,warehouse_small_kiva,stationary,3766,1.883,1,25,25,0,2.4164538379999994,10.488882854999998,18.118230123072863
