run_id,scenario_id,method,map_id,workload,n_agents,horizon,decision_interval,shift_steps,task_tape_hash,layout_seed,start_seed,task_seed,execution_seed,controller_seed,completed,throughput,total_wait,active_agent_steps,wait_rate,path_length,shortest_path_length,refresh_count,bootstrap_refresh_count,refresh_rate,budget_violation,wall_time_seconds,controller_seconds,refresh_seconds,bootstrap_refresh_seconds,route_plan_seconds,collision_count,deadlocked
e8b6a8c27d6a23ec,927bbed8c92a5ced,periodic_20,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,5641,90,0.36,549,6000,0.0915,5451,1585,13,1,0.26,0,0.0621885,3.3791e-05,0.029134624,0.002369333,0.019455001000000006,0,False
d3c7c3d8ee326eb6,927bbed8c92a5ced,periodic_50,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,5671,103,0.412,923,6000,0.15383333333333332,5077,1742,5,1,0.1,0,0.047704083,3.1538000000000016e-05,0.011191334,0.002456541,0.02246513000000001,0,False
7da917549ac31484,927bbed8c92a5ced,drift_25,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,2975,115,0.46,690,6000,0.115,5310,1940,12,1,0.24,0,0.064645667,5.516699999999998e-05,0.027442749,0.002381167,0.021989078000000002,0,False
20dc733b9524d705,927bbed8c92a5ced,drift_10,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,2928,72,0.288,970,6000,0.16166666666666665,5030,1244,5,1,0.1,0,0.043473042,4.903900000000001e-05,0.011705291999999999,0.002373959,0.01946390600000001,0,False
e69db8b4ad985000,927bbed8c92a5ced,betg_25,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,2206,85,0.34,589,6000,0.09816666666666667,5411,1494,13,1,0.26,0,0.101406042,0.039634498000000004,0.028660624000000003,0.002457583,0.019192493999999994,0,False
b4f5720ea96f49f9,927bbed8c92a5ced,betg_10,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,2165,103,0.412,923,6000,0.15383333333333332,5077,1742,5,1,0.1,0,0.085114291,0.036802377000000004,0.011051459,0.002406458,0.022826074000000016,0,False
bb6765ab8e1bf7eb,655a94d17bb23415,shortest,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,14031,70,0.28,1025,6000,0.17083333333333334,4975,1200,0,0,0.0,0,0.020817958,0.0,0.0,0.0,0.015238340999999997,0,False
94a2a5e9a42fb17f,655a94d17bb23415,always_refresh,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,21276,122,0.488,534,6000,0.089,5466,2064,50,1,1.0,0,0.157077291,1.0292999999999998e-05,0.11791870600000001,0.00261075,0.02251565400000001,0,False
993ba17fac36621f,655a94d17bb23415,always_reuse,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,18486,70,0.28,1025,6000,0.17083333333333334,4975,1200,1,1,0.02,0,0.031011917,8.334000000000002e-06,0.002583625,0.002583625,0.018056797999999995,0,False
fd96263651d7a600,655a94d17bb23415,periodic_20,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,15641,85,0.34,648,6000,0.108,5352,1484,13,1,0.26,0,0.06990275,3.4501000000000014e-05,0.030852667,0.002632,0.02518829100000001,0,False
