run_id,scenario_id,method,map_id,workload,n_agents,horizon,decision_interval,shift_steps,task_tape_hash,layout_seed,start_seed,task_seed,execution_seed,controller_seed,completed,throughput,total_wait,active_agent_steps,wait_rate,path_length,shortest_path_length,refresh_count,bootstrap_refresh_count,refresh_rate,budget_violation,wall_time_seconds,controller_seconds,refresh_seconds,bootstrap_refresh_seconds,route_plan_seconds,collision_count,deadlocked
94a2a5e9a42fb17f,655a94d17bb23415,always_refresh,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,21276,122,0.488,534,6000,0.089,5466,2064,50,1,1.0,0,0.152537417,8.412e-06,0.114687793,0.002623875,0.02169734300000001,0,False
993ba17fac36621f,655a94d17bb23415,always_reuse,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,18486,70,0.28,1025,6000,0.17083333333333334,4975,1200,0,1,0.0,0,0.028756,7.669999999999998e-06,0.0,0.002700916,0.018396721000000008,0,False
fd96263651d7a600,655a94d17bb23415,periodic_20,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,15641,85,0.34,648,6000,0.108,5352,1484,13,1,0.26,0,0.070342375,3.703799999999999e-05,0.030888375,0.00265,0.025573450999999994,0,False
5370398525acbd8a,655a94d17bb23415,periodic_50,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,15671,84,0.336,882,6000,0.147,5118,1538,5,1,0.1,0,0.043405208,3.2418e-05,0.011138749,0.002587792,0.019768116,0,False
7ff98b966dc4ad52,655a94d17bb23415,drift_25,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,12975,96,0.384,665,6000,0.11083333333333334,5335,1710,13,1,0.26,0,0.063736417,5.116500000000001e-05,0.029741458999999998,0.002520667,0.020295498000000002,0,False
46f580522c95c134,655a94d17bb23415,drift_10,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,12928,80,0.32,803,6000,0.13383333333333333,5197,1423,6,1,0.12,0,0.045021333,4.612499999999999e-05,0.014302875000000001,0.002570333,0.018731419000000006,0,False
9dfc0f2a25e3a0a1,655a94d17bb23415,betg_25,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,12206,73,0.292,870,6000,0.145,5130,1336,3,1,0.06,1,0.074080875,0.03619133500000001,0.007365625,0.002639459,0.018799117999999997,0,False
22fa6ad063fbab53,655a94d17bb23415,betg_10,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,12165,73,0.292,870,6000,0.145,5130,1336,3,1,0.06,1,0.074179083,0.036296871999999994,0.007283375999999999,0.002538292,0.018888751999999988,0,False
0538378bec9b491f,f15f42489024774d,shortest,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,24031,49,0.196,1163,6000,0.19383333333333333,4837,881,0,0,0.0,0,0.020089375,0.0,0.0,0.0,0.015132008999999993,0,False
f44883a415f0f427,f15f42489024774d,always_refresh,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,31276,145,0.58,400,6000,0.06666666666666667,5600,2465,50,1,1.0,0,0.152761167,8.285999999999997e-06,0.11209450000000001,0.002555208,0.023508045999999998,0,False
dc173f911062eaa5,f15f42489024774d,always_reuse,two_corridor,abrupt,24,250,5,[110],b12d7f64f322879c,103,10103,20103,30103,28486,49,0.196,1163,6000,0.19383333333333333,4837,881,0,1,0.0,0,0.026526917,6.915999999999997e-06,0.0,0.002534542,0.016898709000000005,0,False
